id,formula_text,solution_text,model_text,hybrid_time,backend_only_time,is_hybrid_winner,hybrid_time_diff
687,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456))","SAT","{
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",15.291,121.589,1,-106.298
688,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",14.511,120.527,1,-106.016
689,"((b < a) ^ (c < b) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846973
b => 1152921504606846974
a => 1152921504606846975
}",14.745,125.475,1,-110.730
690,"((not (b < a)) ^ (not (c > b)) ^ (not (c < b)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846975
}",15.434,133.702,1,-118.268
691,"((not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",20.072,121.539,1,-101.467
692,"((not (b < a)) ^ (c > a) ^ (not (c < a)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846974
}",40.654,147.573,1,-106.919
693,"((b < a) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",19.942,128.003,1,-108.061
694,"((not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",19.582,128.990,1,-109.408
695,"((not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",19.243,125.735,1,-106.492
696,"((not (b < a)) ^ (not (c > a)) ^ (not (c < a)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846975
}",16.133,137.369,1,-121.236
697,"((not (b < a)) ^ (c > b) ^ (not (c < b)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",17.878,157.640,1,-139.762
698,"((b < a) ^ (c > b) ^ (not (c < b)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",17.614,144.553,1,-126.939
699,"((b > a) ^ (not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846973
}",17.449,136.093,1,-118.644
700,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",22.105,149.958,1,-127.853
701,"((not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123455
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",43.752,167.834,1,-124.082
702,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",22.344,137.693,1,-115.349
703,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",20.816,132.377,1,-111.561
704,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",20.730,129.636,1,-108.906
705,"((not (b < a)) ^ (c > b) ^ (not (c < b)) ^ (c < a) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","UNSAT","",4.950,114.673,1,-109.723
706,"((b < a) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123456
g => 123455
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",26.215,148.860,1,-122.645
707,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",23.850,140.264,1,-116.414
708,"((b < a) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (not (h = 123456)) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123455
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",22.948,140.968,1,-118.020
709,"((not (b < a)) ^ (not (c > b)) ^ (not (c < b)) ^ (c < a) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","UNSAT","",5.411,97.486,1,-92.075
710,"((b < a) ^ (c < a) ^ (b > c) ^ (not (b < c)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846973
b => 1152921504606846974
a => 1152921504606846975
}",35.474,149.987,1,-114.513
711,"((not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123456
g => 123455
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",24.489,142.561,1,-118.072
712,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",21.443,135.009,1,-113.566
713,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",21.584,616.417,1,-594.833
714,"((b < a) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123455
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",30.188,189.006,1,-158.818
715,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",22.929,145.913,1,-122.984
716,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",20.212,132.045,1,-111.833
717,"((not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (not (h = 123456)) ^ (i = 123456) ^ (j = 123456))","SAT","{
j => 123456
i => 123456
h => 123455
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",22.807,134.599,1,-111.792
718,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",20.132,146.094,1,-125.962
719,"((not (b < a)) ^ (c < b) ^ (c < a) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846974
b => 1152921504606846975
a => 1152921504606846975
}",15.684,133.633,1,-117.949
720,"(not (a >= 0))","SAT","{
a => -1
}",1.709,77.068,1,-75.359
721,"((b > a) ^ (c >= 0))","SAT","{
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846974
}",2.941,86.249,1,-83.308
722,"((a > 0) ^ (not (b > 0)))","SAT","{
b => 0
a => 1152921504606846975
}",2.542,78.274,1,-75.732
723,"((b = a) ^ (c = 123456))","SAT","{
c => 123456
b => 1152921504606846975
a => 1152921504606846975
}",3.223,130.566,1,-127.343
724,"((a = 123456) ^ (c = b) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 1152921504606846975
b => 1152921504606846975
a => 123456
}",8.061,109.659,1,-101.598
725,"((not (b = a)) ^ (c = 123456))","SAT","{
c => 123456
b => 1152921504606846974
a => 1152921504606846975
}",4.363,89.637,1,-85.274
726,"((b = a) ^ (b = c) ^ (d = 123456))","SAT","{
d => 123456
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846975
}",4.712,111.298,1,-106.586
727,"((a = 123456) ^ (not (c = b)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 1152921504606846974
b => 1152921504606846975
a => 123456
}",6.989,99.779,1,-92.790
728,"(((a - 1) <= 0) ^ (not (a <= 0)) ^ (b = 0))","SAT","{
b => 0
a => 1152921504606846975
}",2.900,107.979,1,-105.079
729,"((a > 1) ^ (b >= 0))","SAT","{
b => 1152921504606846975
a => 1152921504606846975
}",2.210,81.581,1,-79.371
730,"((b > a) ^ (not (c > 0)))","SAT","{
c => 0
b => 1152921504606846975
a => 1152921504606846974
}",2.946,87.627,1,-84.681
731,"((b > a) ^ (c > 0))","SAT","{
c => 1152921504606846975
b => 1152921504606846975
a => 1152921504606846974
}",2.558,80.532,1,-77.974
732,"((a > 0) ^ (not (b = 123456)))","SAT","{
b => 123455
a => 1152921504606846975
}",8.829,95.900,1,-87.071
733,"((not (a > 0)) ^ (not (b = 123456)) ^ (c = 123456))","SAT","{
c => 123456
b => 123455
a => 0
}",4.573,91.185,1,-86.612
734,"((not (a > 0)) ^ (b = 123456) ^ (c = 123456))","SAT","{
c => 123456
b => 123456
a => 0
}",3.408,88.152,1,-84.744
735,"((a = 1) ^ (a > 0) ^ (not (b = 123456)) ^ (c = 123456))","SAT","{
c => 123456
b => 123455
a => 1
}",4.983,117.480,1,-112.497
736,"((a > 0) ^ (not (b = 123456)) ^ (c = 123456))","SAT","{
c => 123456
b => 123455
a => 1152921504606846975
}",4.413,92.402,1,-87.989
737,"((a > 0) ^ (b = 123456) ^ (c = 123456))","SAT","{
c => 123456
b => 123456
a => 1152921504606846975
}",3.294,85.750,1,-82.456
738,"((600 <= a) ^ (b <= 0))","SAT","{
b => 0
a => 1152921504606846975
}",2.258,83.123,1,-80.865
739,"((not (a > 0)) ^ (b = 123456))","SAT","{
b => 123456
a => 0
}",2.385,78.674,1,-76.289
740,"((a = 123456) ^ (b > 0) ^ (c = 123456))","SAT","{
c => 123456
b => 1152921504606846975
a => 123456
}",3.293,322.093,1,-318.800
741,"((a > 0) ^ (b = 123456))","SAT","{
b => 123456
a => 1152921504606846975
}",9.072,158.962,1,-149.890
742,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 123455
b => 123455
a => 1
}",10.955,121.892,1,-110.937
743,"(((a - 1) = 1) ^ (not (a = 1)) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 123455
b => 123455
a => 0
}",7.347,125.769,1,-118.422
744,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456))","SAT","{
e => 123456
d => 123455
c => 123455
b => 123455
a => 1
}",10.999,111.139,1,-100.140
745,"((a = 1) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 123455
c => 123455
b => 1
a => 1
}",10.067,128.434,1,-118.367
746,"((((a - 1) - 1) = 1) ^ (not ((a - 1) = 1)) ^ (not (a = 1)) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 123455
b => 123455
a => 0
}",7.031,177.520,1,-170.489
747,"(((a - 1) = 1) ^ (not (a = 1)) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456))","SAT","{
e => 123456
d => 123455
c => 123455
b => 123455
a => 0
}",10.654,122.908,1,-112.254
748,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (f = 123456))","SAT","{
f => 123456
e => 123456
d => 123455
c => 123455
b => 123455
a => 1
}",13.107,111.840,1,-98.733
749,"((a > 0) ^ (0 = b))","SAT","{
b => 0
a => 1152921504606846975
}",2.577,86.831,1,-84.254
750,"((not (a >= 0)) ^ (not (a > 0)) ^ (0 = b))","SAT","{
b => 0
a => -1
}",2.810,86.951,1,-84.141
751,"((not (a >= 0)) ^ (a > 0) ^ (0 = b))","UNSAT","",2.157,36.730,1,-34.573
752,"((1 = a) ^ (b >= 0) ^ (not (b > 0)) ^ (0 = c))","SAT","{
c => 0
b => 0
a => 1
}",3.606,133.719,1,-130.113
753,"((not ((b + a) = a)) ^ (not ((d + c) = 0)) ^ (not ((e + b) = 0)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
}",9.515,152.694,1,-143.179
754,"((a = 1) ^ (not (b = 1)))","SAT","{
b => 0
a => 1
}",3.980,91.095,1,-87.115
755,"((a = 1) ^ (b = 1))","SAT","{
b => 1
a => 1
}",2.634,96.319,1,-93.685
756,"(a ^ (not (b = 1)) ^ (not (c = 1)))","SAT","{
c => 0
b => 0
}",3.511,91.590,1,-88.079
757,"((not (a = 0)) ^ (b <= 0))","SAT","{
b => 0
a => -1
}",2.761,79.830,1,-77.069
758,"((a = 0) ^ (not (b <= 0)))","SAT","{
b => 1152921504606846975
a => 0
}",2.338,78.847,1,-76.509
759,"((not ((a - 1) <= 0)) ^ (b = 0) ^ (not (a <= 0)))","SAT","{
b => 0
a => 1152921504606846975
}",2.617,87.928,1,-85.311
760,"((not (((a - 1) - 1) <= 0)) ^ (not ((a - 1) <= 0)) ^ (b = 0) ^ (not (a <= 0)))","SAT","{
b => 0
a => 1152921504606846975
}",2.388,95.321,1,-92.933
